Acao,Data,Close,Volume
VALE5,2012-03-20,41.60,16083000
VALE5,2012-03-21,41.46,10020100
VALE5,2012-03-22,40.60,16286400
VALE5,2012-03-23,40.51,10102200
VALE5,2012-03-26,41.00,9288800
VALE5,2012-03-27,41.35,13935800
VALE5,2012-03-28,40.66,9673100
VALE5,2012-03-29,41.00,17674600
VALE5,2012-03-30,41.46,17456000
VALE5,2012-04-02,42.55,22896200
VALE5,2012-04-03,41.84,15403000
VALE5,2012-04-04,41.08,13367800
VALE5,2012-04-05,41.12,11922500
VALE5,2012-04-06,41.12,0
VALE5,2012-04-09,40.77,13094600
VALE5,2012-04-10,40.32,16837000
VALE5,2012-04-11,40.35,14796900
VALE5,2012-04-12,42.80,36603800
VALE5,2012-04-13,42.85,28014200
VALE5,2012-04-16,41.24,20908500
VALE5,2012-04-17,42.05,16760100
VALE5,2012-04-18,42.24,22324000
VALE5,2012-04-19,42.07,10954100
VALE5,2012-04-20,41.93,10296700
VALE5,2012-04-23,41.70,12008800
VALE5,2012-04-24,41.70,12732500
VALE5,2012-04-25,41.09,18174000
VALE5,2012-04-26,41.78,30134400
VALE5,2012-04-27,41.50,14788500
VALE5,2012-04-30,41.45,11727300
VALE5,2012-05-01,41.45,0
VALE5,2012-05-02,41.80,11913600
VALE5,2012-05-03,41.54,12476200
VALE5,2012-05-04,40.44,23400100
VALE5,2012-05-07,40.39,11798900
VALE5,2012-05-08,39.37,18706400
VALE5,2012-05-09,39.22,16397200
VALE5,2012-05-10,39.22,14616500
VALE5,2012-05-11,38.00,20955800
VALE5,2012-05-14,37.36,14977100
VALE5,2012-05-15,37.20,21109000
VALE5,2012-05-16,36.10,24096600
VALE5,2012-05-17,34.78,29125900
VALE5,2012-05-18,35.70,20584600
VALE5,2012-05-21,35.70,0
VALE5,2012-05-22,36.43,16127300
VALE5,2012-05-23,36.80,25583700
VALE5,2012-05-24,36.32,23083700
VALE5,2012-05-25,35.73,16743800
VALE5,2012-05-28,36.10,7716300
VALE5,2012-05-29,36.60,20676500
VALE5,2012-05-30,36.45,16107200
VALE5,2012-05-31,36.72,16674000
VALE5,2012-06-01,36.12,13976000
VALE5,2012-06-04,36.02,13782900
VALE5,2012-06-05,35.95,11582700
VALE5,2012-06-06,37.01,18827700
VALE5,2012-06-07,37.01,0
VALE5,2012-06-08,37.33,16845500
VALE5,2012-06-11,36.89,15641600
VALE5,2012-06-12,37.72,13914100
VALE5,2012-06-13,37.90,20411600
VALE5,2012-06-14,37.86,11476100
VALE5,2012-06-15,38.40,25570300
VALE5,2012-06-18,38.40,0
VALE5,2012-06-19,39.71,26009200
VALE5,2012-06-20,39.85,16937900
VALE5,2012-06-21,38.85,15398000
VALE5,2012-06-22,38.81,12846000
VALE5,2012-06-25,38.23,11172700
VALE5,2012-06-26,38.93,21370800
VALE5,2012-06-27,38.84,12246800
VALE5,2012-06-28,38.33,14971300
VALE5,2012-06-29,39.16,14313600
VALE5,2012-07-02,39.13,10771800
VALE5,2012-07-03,39.86,19066800
VALE5,2012-07-04,40.01,5530200
VALE5,2012-07-05,40.50,19873200
VALE5,2012-07-06,39.88,18799400
VALE5,2012-07-09,39.88,0
VALE5,2012-07-10,38.98,16856100
VALE5,2012-07-11,38.76,14561300
VALE5,2012-07-12,38.61,14904600
VALE5,2012-07-13,39.32,17432200
VALE5,2012-07-16,39.32,0
VALE5,2012-07-17,38.74,18633700
VALE5,2012-07-18,38.60,13291400
VALE5,2012-07-19,38.57,13124700
VALE5,2012-07-20,37.88,15797500
VALE5,2012-07-23,36.88,17995500
VALE5,2012-07-24,35.15,31580600
VALE5,2012-07-25,35.12,22761700
VALE5,2012-07-26,35.39,34444300
VALE5,2012-07-27,36.80,28538000
VALE5,2012-07-30,36.71,12023000
VALE5,2012-07-31,36.40,16505000
VALE5,2012-08-01,36.55,14792600
VALE5,2012-08-02,36.08,13800400
VALE5,2012-08-03,36.50,14379700
VALE5,2012-08-06,36.90,14123600
VALE5,2012-08-07,36.91,13306200
VALE5,2012-08-08,37.27,13630000
VALE5,2012-08-09,37.55,12831700
VALE5,2012-08-10,37.66,14183500
VALE5,2012-08-13,37.66,10031000
VALE5,2012-08-14,36.24,20598700
VALE5,2012-08-15,35.50,20835800
VALE5,2012-08-16,35.92,17604000
VALE5,2012-08-17,34.91,20430800
VALE5,2012-08-20,34.91,0
VALE5,2012-08-21,35.27,18742100
VALE5,2012-08-22,35.31,20146400
VALE5,2012-08-23,34.19,22324500
VALE5,2012-08-24,33.92,27362600
VALE5,2012-08-27,33.39,12597600
VALE5,2012-08-28,33.38,16231700
VALE5,2012-08-29,32.46,29372000
VALE5,2012-08-30,32.32,17782100
VALE5,2012-08-31,33.18,25180800
VALE5,2012-09-03,33.09,7901900
VALE5,2012-09-04,32.12,19661500
VALE5,2012-09-05,32.56,17340600
VALE5,2012-09-06,34.09,28121400
VALE5,2012-09-07,34.09,0
VALE5,2012-09-10,35.10,0
VALE5,2012-09-11,36.04,27111100
VALE5,2012-09-12,36.28,24912200
VALE5,2012-09-13,37.29,34913200
VALE5,2012-09-14,37.70,42649700
VALE5,2012-09-17,38.06,26588500
VALE5,2012-09-18,38.25,15084600
VALE5,2012-09-19,37.83,18772100
VALE5,2012-09-20,37.56,16359900
VALE5,2012-09-21,36.83,15469700
VALE5,2012-09-24,36.84,19294900
VALE5,2012-09-25,35.83,18003800
VALE5,2012-09-26,35.94,14365400
VALE5,2012-09-27,35.85,14258400
VALE5,2012-09-28,35.27,16667800
VALE5,2012-10-01,35.24,12342400
VALE5,2012-10-02,35.15,12733100
VALE5,2012-10-03,34.69,15110300
VALE5,2012-10-04,35.02,23826200
VALE5,2012-10-05,34.98,12760400
VALE5,2012-10-08,36.01,16515100
VALE5,2012-10-09,36.28,20114500
VALE5,2012-10-10,35.85,14888500
VALE5,2012-10-11,36.20,15845800
VALE5,2012-10-12,36.20,0
VALE5,2012-10-15,36.21,19474500
VALE5,2012-10-16,36.95,26721400
VALE5,2012-10-17,36.33,27434200
VALE5,2012-10-18,36.15,17453900
VALE5,2012-10-19,35.53,13725100
VALE5,2012-10-22,35.40,9481200
VALE5,2012-10-23,34.56,15776000
VALE5,2012-10-24,34.29,13386000
VALE5,2012-10-25,36.20,31491900
VALE5,2012-10-26,35.95,15566200
VALE5,2012-10-29,36.09,7036300
VALE5,2012-10-30,36.37,7907000
VALE5,2012-10-31,36.35,14306000
VALE5,2012-11-01,37.17,14847600
VALE5,2012-11-02,37.17,0
VALE5,2012-11-05,36.93,11176800
VALE5,2012-11-06,37.20,14174800
VALE5,2012-11-07,36.81,16124400
VALE5,2012-11-08,36.06,16509300
VALE5,2012-11-09,36.33,14014600
VALE5,2012-11-12,36.03,9519000
VALE5,2012-11-13,36.30,18650100
VALE5,2012-11-14,35.63,15883500
VALE5,2012-11-15,35.63,0
VALE5,2012-11-16,34.65,20674400
VALE5,2012-11-19,35.07,21942100
VALE5,2012-11-20,35.07,0
VALE5,2012-11-21,35.44,21797200
VALE5,2012-11-22,35.42,6462000
VALE5,2012-11-23,35.91,10650900
VALE5,2012-11-26,35.73,13553500
VALE5,2012-11-27,35.73,16997900
VALE5,2012-11-28,35.22,18358600
VALE5,2012-11-29,36.60,27561500
VALE5,2012-11-30,36.70,22221200
VALE5,2012-12-03,36.68,21735900
VALE5,2012-12-04,36.06,14346600
VALE5,2012-12-05,36.69,17768900
VALE5,2012-12-06,36.59,11389600
VALE5,2012-12-07,36.92,13391800
VALE5,2012-12-10,37.43,12172300
VALE5,2012-12-11,38.18,21148000
VALE5,2012-12-12,38.38,19977300
VALE5,2012-12-13,38.53,19507100
VALE5,2012-12-14,39.75,26035500
VALE5,2012-12-17,40.31,23639600
VALE5,2012-12-18,41.00,18394400
VALE5,2012-12-19,40.51,17423100
VALE5,2012-12-20,40.81,9494700
VALE5,2012-12-21,40.50,10118600
VALE5,2012-12-24,40.50,0
VALE5,2012-12-25,40.50,0
VALE5,2012-12-26,40.69,5833000
VALE5,2012-12-27,40.80,7810400
VALE5,2012-12-28,40.87,7137100
VALE5,2012-12-31,40.87,0
VALE5,2013-01-01,40.87,0
VALE5,2013-01-02,42.60,18515700
VALE5,2013-01-03,42.09,15001800
VALE5,2013-01-04,41.36,26351900
VALE5,2013-01-07,40.35,16842400
VALE5,2013-01-08,40.10,15597700
VALE5,2013-01-09,40.30,13486200
VALE5,2013-01-10,40.57,16196200
VALE5,2013-01-11,39.53,23568300
VALE5,2013-01-14,39.75,16504100
VALE5,2013-01-15,39.65,13025100
VALE5,2013-01-16,39.68,16503200
VALE5,2013-01-17,39.75,14360300
VALE5,2013-01-18,39.20,16112400
VALE5,2013-01-21,39.15,11015400
VALE5,2013-01-22,39.68,14681000
VALE5,2013-01-23,39.50,11932600
VALE5,2013-01-24,38.63,14046700
VALE5,2013-01-28,37.69,13274300
VALE5,2013-01-29,38.13,13091400
VALE5,2013-01-30,37.29,18713100
VALE5,2013-01-31,38.70,27544400
VALE5,2013-02-01,39.20,18775500
VALE5,2013-02-04,38.75,12502300
VALE5,2013-02-05,38.10,15093000
VALE5,2013-02-06,38.50,16398100
VALE5,2013-02-07,37.46,18677800
VALE5,2013-02-08,37.74,18987100
VALE5,2013-02-13,37.41,8109500
VALE5,2013-02-14,36.75,14805500
VALE5,2013-02-15,36.47,15077500
VALE5,2013-02-18,36.42,11906600
